maketxt,modeltxt,yeartxt,complaint_year,complaint_quarter,complaint_count
CHEVROLET,TRAVERSE,2022,2024,2,8
CHEVROLET,TRAVERSE,2023,2024,2,1
CHEVROLET,TRAVERSE,2024,2024,2,3
CHEVROLET,TRAX,2015,2024,2,2
CHEVROLET,TRAX,2016,2024,2,4
CHEVROLET,TRAX,2017,2024,2,1
CHEVROLET,TRAX,2018,2024,2,5
CHEVROLET,TRAX,2019,2024,2,3
CHEVROLET,TRAX,2020,2024,2,3
CHEVROLET,TRAX,2021,2024,2,2
CHEVROLET,TRAX,2024,2024,2,19
CHEVROLET,VOLT,2016,2024,2,23
CHEVROLET,VOLT,2017,2024,2,43
CHEVROLET,VOLT,2018,2024,2,11
CHEVROLET,VOLT,2019,2024,2,4
FORD,BRONCO,2021,2024,2,3
FORD,BRONCO,2022,2024,2,14
FORD,BRONCO,2023,2024,2,12
FORD,BRONCO,2024,2024,2,2
FORD,BRONCO SPORT,2021,2024,2,75
FORD,BRONCO SPORT,2022,2024,2,40
FORD,BRONCO SPORT,2023,2024,2,17
FORD,BRONCO SPORT,2024,2024,2,5
FORD,C-MAX,2015,2024,2,2
FORD,C-MAX,2017,2024,2,4
FORD,C-MAX ENERGI,2016,2024,2,2
FORD,C-MAX HYBRID,2015,2024,2,2
FORD,E-350,2021,2024,2,4
FORD,E-350,2022,2024,2,1
FORD,E-450,2021,2024,2,2
FORD,ECOSPORT,2018,2024,2,155
FORD,ECOSPORT,2019,2024,2,89
FORD,ECOSPORT,2020,2024,2,74
FORD,ECOSPORT,2021,2024,2,37
FORD,EDGE,2015,2024,2,8
FORD,EDGE,2016,2024,2,36
FORD,EDGE,2017,2024,2,87
FORD,EDGE,2018,2024,2,80
FORD,EDGE,2019,2024,2,73
FORD,EDGE,2020,2024,2,24
FORD,EDGE,2021,2024,2,1
FORD,EDGE,2022,2024,2,2
FORD,EDGE,2023,2024,2,4
FORD,EDGE,2024,2024,2,7
FORD,ESCAPE,2015,2024,2,46
FORD,ESCAPE,2016,2024,2,38
FORD,ESCAPE,2017,2024,2,201
FORD,ESCAPE,2018,2024,2,161
FORD,ESCAPE,2019,2024,2,45
FORD,ESCAPE,2020,2024,2,134
FORD,ESCAPE,2021,2024,2,18
FORD,ESCAPE,2022,2024,2,9
FORD,ESCAPE,2023,2024,2,12
FORD,ESCAPE,2024,2024,2,4
FORD,ESCAPE HYBRID,2020,2024,2,28
FORD,ESCAPE HYBRID,2021,2024,2,14
FORD,ESCAPE HYBRID,2022,2024,2,11
FORD,ESCAPE PHEV,2021,2024,2,3
FORD,ESCAPE PHEV,2022,2024,2,7
FORD,ESCAPE PHEV,2023,2024,2,1
FORD,EXPEDITION,2015,2024,2,2
FORD,EXPEDITION,2016,2024,2,6
FORD,EXPEDITION,2017,2024,2,12
FORD,EXPEDITION,2018,2024,2,20
FORD,EXPEDITION,2019,2024,2,52
FORD,EXPEDITION,2020,2024,2,30
FORD,EXPEDITION,2021,2024,2,14
FORD,EXPEDITION,2023,2024,2,8
FORD,EXPEDITION,2024,2024,2,1
FORD,EXPLORER,2015,2024,2,53
FORD,EXPLORER,2016,2024,2,109
FORD,EXPLORER,2017,2024,2,70
FORD,EXPLORER,2018,2024,2,32
FORD,EXPLORER,2019,2024,2,13
FORD,EXPLORER,2020,2024,2,64
FORD,EXPLORER,2021,2024,2,24
FORD,EXPLORER,2022,2024,2,12
FORD,EXPLORER,2023,2024,2,12
FORD,EXPLORER,2024,2024,2,4
FORD,F-150,2015,2024,2,50
FORD,F-150,2016,2024,2,64
FORD,F-150,2017,2024,2,67
FORD,F-150,2018,2024,2,130
FORD,F-150,2019,2024,2,82
FORD,F-150,2020,2024,2,49
FORD,F-150,2021,2024,2,44
FORD,F-150,2022,2024,2,28
FORD,F-150,2023,2024,2,36
FORD,F-150,2024,2024,2,8
FORD,F-150 HYBRID,2021,2024,2,26
FORD,F-150 HYBRID,2022,2024,2,6
FORD,F-150 HYBRID,2023,2024,2,17
FORD,F-150 LIGHTNING BEV,2022,2024,2,10
FORD,F-150 LIGHTNING BEV,2023,2024,2,25
FORD,F-250,2015,2024,2,15
FORD,F-250,2016,2024,2,17
FORD,F-250,2017,2024,2,14
FORD,F-250,2018,2024,2,5
FORD,F-250,2019,2024,2,16
FORD,F-250,2020,2024,2,10
FORD,F-250,2021,2024,2,15
FORD,F-250,2022,2024,2,6
FORD,F-250 SD,2023,2024,2,3
FORD,F-350,2015,2024,2,4
FORD,F-350,2016,2024,2,3
FORD,F-350,2017,2024,2,3
FORD,F-350,2018,2024,2,3
FORD,F-350,2019,2024,2,10
FORD,F-350,2020,2024,2,7
FORD,F-350,2021,2024,2,7
FORD,F-350 SD,2017,2024,2,6
FORD,F-350 SD,2020,2024,2,1
FORD,F-350 SD,2022,2024,2,8
FORD,F-350 SD,2023,2024,2,2
FORD,F-450,2016,2024,2,1
FORD,F-450,2017,2024,2,1
FORD,F-450,2018,2024,2,1
FORD,F-450 SD,2022,2024,2,1
FORD,F-53,2019,2024,2,1
FORD,F-53,2020,2024,2,3
FORD,F-53,2021,2024,2,1
FORD,F-550,2017,2024,2,1
FORD,F-550,2019,2024,2,1
FORD,F-550,2020,2024,2,5
FORD,F-550 SD,2019,2024,2,1
FORD,F-550 SD,2022,2024,2,3
FORD,F-59,2021,2024,2,1
FORD,F-600 SD,2022,2024,2,1
FORD,F-750,2021,2024,2,1
FORD,F-750 SD,2019,2024,2,1
FORD,F550,2017,2024,2,3
FORD,FIESTA,2015,2024,2,7
FORD,FIESTA,2016,2024,2,4
FORD,FIESTA,2017,2024,2,2
FORD,FIESTA,2018,2024,2,4
FORD,FIESTA,2019,2024,2,1
FORD,FLEX,2016,2024,2,5
FORD,FLEX,2018,2024,2,1
FORD,FLEX,2019,2024,2,3
FORD,FOCUS,2015,2024,2,35
FORD,FOCUS,2016,2024,2,62
FORD,FOCUS,2017,2024,2,63
FORD,FOCUS,2018,2024,2,81
FORD,FOCUS ELECTRIC,2017,2024,2,3
FORD,FUSION,2015,2024,2,35
FORD,FUSION,2016,2024,2,57
FORD,FUSION,2017,2024,2,72
FORD,FUSION,2018,2024,2,40
FORD,FUSION,2019,2024,2,24
FORD,FUSION,2020,2024,2,10
FORD,FUSION ENERGI,2016,2024,2,2
FORD,FUSION ENERGI,2017,2024,2,2
FORD,FUSION ENERGI,2019,2024,2,37
FORD,FUSION ENERGI,2020,2024,2,11
FORD,FUSION HYBRID,2015,2024,2,3
FORD,FUSION HYBRID,2017,2024,2,2
FORD,FUSION HYBRID,2018,2024,2,4
FORD,FUSION HYBRID,2020,2024,2,1
FORD,MAVERICK,2022,2024,2,16
FORD,MAVERICK,2023,2024,2,2
FORD,MAVERICK,2024,2024,2,1
FORD,MAVERICK HYBRID,2022,2024,2,145
FORD,MAVERICK HYBRID,2023,2024,2,152
FORD,MAVERICK HYBRID,2024,2024,2,18
FORD,MUSTANG,2015,2024,2,20
FORD,MUSTANG,2016,2024,2,12
FORD,MUSTANG,2017,2024,2,12
FORD,MUSTANG,2018,2024,2,8
FORD,MUSTANG,2019,2024,2,9
FORD,MUSTANG,2020,2024,2,7
FORD,MUSTANG,2021,2024,2,2
FORD,MUSTANG,2022,2024,2,4
FORD,MUSTANG,2023,2024,2,1
FORD,MUSTANG,2024,2024,2,4
FORD,MUSTANG MACH E,2021,2024,2,40
FORD,MUSTANG MACH E,2022,2024,2,16
FORD,MUSTANG MACH E,2023,2024,2,20
FORD,RANGER,2019,2024,2,13
FORD,RANGER,2020,2024,2,12
FORD,RANGER,2021,2024,2,10
FORD,RANGER,2022,2024,2,4
FORD,RANGER,2023,2024,2,1
FORD,TAURUS,2015,2024,2,1
FORD,TAURUS,2016,2024,2,1
FORD,TAURUS,2019,2024,2,1
FORD,TRANSIT,2015,2024,2,4
FORD,TRANSIT,2016,2024,2,4
FORD,TRANSIT,2017,2024,2,5
FORD,TRANSIT,2018,2024,2,2
FORD,TRANSIT,2019,2024,2,1
FORD,TRANSIT,2020,2024,2,4
FORD,TRANSIT,2021,2024,2,2
FORD,TRANSIT,2022,2024,2,6
FORD,TRANSIT,2023,2024,2,11
FORD,TRANSIT,2024,2024,2,3
FORD,TRANSIT CONNECT,2015,2024,2,2
FORD,TRANSIT CONNECT,2016,2024,2,4
FORD,TRANSIT CONNECT,2017,2024,2,2
FORD,TRANSIT CONNECT,2018,2024,2,2
FORD,TRANSIT CONNECT,2019,2024,2,3
FORD,TRANSIT CONNECT,2020,2024,2,3
HONDA,ACCORD,2015,2024,2,8
HONDA,ACCORD,2016,2024,2,7
HONDA,ACCORD,2017,2024,2,23
HONDA,ACCORD,2018,2024,2,177
HONDA,ACCORD,2019,2024,2,61
HONDA,ACCORD,2020,2024,2,28
HONDA,ACCORD,2021,2024,2,22
HONDA,ACCORD,2022,2024,2,17
HONDA,ACCORD,2023,2024,2,3
HONDA,ACCORD,2024,2024,2,4
HONDA,ACCORD HYBRID,2017,2024,2,2
HONDA,ACCORD HYBRID,2018,2024,2,11
HONDA,ACCORD HYBRID,2019,2024,2,2
HONDA,ACCORD HYBRID,2020,2024,2,4
HONDA,ACCORD HYBRID,2021,2024,2,2
HONDA,ACCORD HYBRID,2022,2024,2,1
HONDA,ACCORD HYBRID,2023,2024,2,29
HONDA,ACCORD HYBRID,2024,2024,2,22
HONDA,CBR1000RR,2018,2024,2,1
HONDA,CBR600RR,2019,2024,2,1
HONDA,CIVIC,2015,2024,2,15
HONDA,CIVIC,2016,2024,2,45
HONDA,CIVIC,2017,2024,2,31
HONDA,CIVIC,2018,2024,2,90
HONDA,CIVIC,2019,2024,2,54
HONDA,CIVIC,2020,2024,2,33
HONDA,CIVIC,2021,2024,2,25
HONDA,CIVIC,2022,2024,2,100
HONDA,CIVIC,2023,2024,2,20
HONDA,CIVIC,2024,2024,2,22
HONDA,CIVIC SI,2019,2024,2,3
HONDA,CIVIC SI,2020,2024,2,1
HONDA,CIVIC SI,2022,2024,2,5
HONDA,CIVIC SI,2023,2024,2,4
HONDA,CIVIC TYPE R,2019,2024,2,1
HONDA,CIVIC TYPE R,2021,2024,2,2
HONDA,CLARITY ELECTRIC,2018,2024,2,4
HONDA,CLARITY PLUG-IN HYBRID,2018,2024,2,7
HONDA,CLARITY PLUG-IN HYBRID,2019,2024,2,4
HONDA,CLARITY PLUG-IN HYBRID,2020,2024,2,1
HONDA,CR-V,2015,2024,2,9
HONDA,CR-V,2016,2024,2,5
HONDA,CR-V,2017,2024,2,62
HONDA,CR-V,2018,2024,2,159
HONDA,CR-V,2019,2024,2,75
HONDA,CR-V,2020,2024,2,27
HONDA,CR-V,2021,2024,2,36
HONDA,CR-V,2022,2024,2,39
HONDA,CR-V,2023,2024,2,101
HONDA,CR-V,2024,2024,2,43
HONDA,CR-V HYBRID,2020,2024,2,14
HONDA,CR-V HYBRID,2021,2024,2,14
HONDA,CR-V HYBRID,2022,2024,2,9
HONDA,CR-V HYBRID,2023,2024,2,14
HONDA,CR-V HYBRID,2024,2024,2,5
HONDA,CRF1100,2022,2024,2,2
HONDA,FIT,2015,2024,2,2
HONDA,FIT,2016,2024,2,2
HONDA,FIT,2018,2024,2,12
HONDA,FIT,2019,2024,2,9
HONDA,FIT,2020,2024,2,5
HONDA,GL1800,2018,2024,2,1
HONDA,GL1800,2019,2024,2,1
HONDA,GL1800,2021,2024,2,3
HONDA,HR-V,2016,2024,2,14
HONDA,HR-V,2017,2024,2,5
HONDA,HR-V,2018,2024,2,12
HONDA,HR-V,2019,2024,2,21
HONDA,HR-V,2020,2024,2,10
HONDA,HR-V,2021,2024,2,5
HONDA,HR-V,2022,2024,2,8
HONDA,HR-V,2023,2024,2,63
HONDA,HR-V,2024,2024,2,14
HONDA,INSIGHT,2019,2024,2,3
HONDA,INSIGHT,2020,2024,2,1
HONDA,INSIGHT,2021,2024,2,4
HONDA,INSIGHT,2022,2024,2,2
HONDA,ODYSSEY,2015,2024,2,6
HONDA,ODYSSEY,2016,2024,2,13
HONDA,ODYSSEY,2017,2024,2,2
HONDA,ODYSSEY,2018,2024,2,91
HONDA,ODYSSEY,2019,2024,2,96
HONDA,ODYSSEY,2020,2024,2,29
HONDA,ODYSSEY,2021,2024,2,11
HONDA,ODYSSEY,2022,2024,2,2
HONDA,ODYSSEY,2023,2024,2,10
HONDA,ODYSSEY,2024,2024,2,1
HONDA,PASSPORT,2019,2024,2,6
HONDA,PASSPORT,2020,2024,2,5
HONDA,PASSPORT,2021,2024,2,26
HONDA,PASSPORT,2022,2024,2,5
HONDA,PASSPORT,2023,2024,2,6
HONDA,PILOT,2015,2024,2,3
HONDA,PILOT,2016,2024,2,66
HONDA,PILOT,2017,2024,2,21
HONDA,PILOT,2018,2024,2,52
HONDA,PILOT,2019,2024,2,87
HONDA,PILOT,2020,2024,2,30
HONDA,PILOT,2021,2024,2,31
HONDA,PILOT,2022,2024,2,9
HONDA,PILOT,2023,2024,2,15
HONDA,PILOT,2024,2024,2,8
HONDA,PROLOGUE,2024,2024,2,1
HONDA,RIDGELINE,2017,2024,2,16
HONDA,RIDGELINE,2018,2024,2,7
HONDA,RIDGELINE,2019,2024,2,22
HONDA,RIDGELINE,2020,2024,2,23
HONDA,RIDGELINE,2021,2024,2,4
HONDA,RIDGELINE,2022,2024,2,8
HONDA,RIDGELINE,2023,2024,2,15
HONDA,RIDGELINE,2024,2024,2,2
SUBARU,ASCENT,2019,2024,2,6
SUBARU,ASCENT,2020,2024,2,8
SUBARU,ASCENT,2021,2024,2,10
SUBARU,ASCENT,2023,2024,2,1
SUBARU,ASCENT,2024,2024,2,3
SUBARU,BRZ,2016,2024,2,3
SUBARU,BRZ,2017,2024,2,1
SUBARU,CROSSTREK,2016,2024,2,2
SUBARU,CROSSTREK,2018,2024,2,2
SUBARU,CROSSTREK,2019,2024,2,2
SUBARU,CROSSTREK,2020,2024,2,3
SUBARU,CROSSTREK,2021,2024,2,1
SUBARU,CROSSTREK,2022,2024,2,1
SUBARU,CROSSTREK,2024,2024,2,10
SUBARU,FORESTER,2015,2024,2,6
SUBARU,FORESTER,2016,2024,2,8
SUBARU,FORESTER,2017,2024,2,8
SUBARU,FORESTER,2018,2024,2,11
SUBARU,FORESTER,2019,2024,2,27
SUBARU,FORESTER,2020,2024,2,31
SUBARU,FORESTER,2021,2024,2,7
SUBARU,FORESTER,2022,2024,2,3
SUBARU,FORESTER,2023,2024,2,7
SUBARU,FORESTER,2024,2024,2,1
SUBARU,IMPREZA,2015,2024,2,2
SUBARU,IMPREZA,2016,2024,2,2
SUBARU,IMPREZA,2017,2024,2,3
SUBARU,IMPREZA,2018,2024,2,10
SUBARU,IMPREZA,2019,2024,2,8
SUBARU,IMPREZA,2020,2024,2,2
SUBARU,IMPREZA,2024,2024,2,4
SUBARU,LEGACY,2015,2024,2,7
SUBARU,LEGACY,2016,2024,2,1
SUBARU,LEGACY,2018,2024,2,1
SUBARU,LEGACY,2019,2024,2,8
SUBARU,LEGACY,2020,2024,2,1
SUBARU,LEGACY,2021,2024,2,6
SUBARU,LEGACY,2022,2024,2,4
SUBARU,LEGACY,2024,2024,2,3
SUBARU,OUTBACK,2015,2024,2,5
SUBARU,OUTBACK,2016,2024,2,11
SUBARU,OUTBACK,2017,2024,2,13
SUBARU,OUTBACK,2018,2024,2,15
SUBARU,OUTBACK,2019,2024,2,43
SUBARU,OUTBACK,2020,2024,2,19
SUBARU,OUTBACK,2021,2024,2,12
SUBARU,OUTBACK,2022,2024,2,23
SUBARU,OUTBACK,2023,2024,2,4
SUBARU,OUTBACK,2024,2024,2,10
SUBARU,WRX,2017,2024,2,1
SUBARU,WRX,2018,2024,2,1
SUBARU,WRX,2022,2024,2,1
SUBARU,XV CROSSTREK,2015,2024,2,2
TOYOTA,4RUNNER,2015,2024,2,1
TOYOTA,4RUNNER,2018,2024,2,1
TOYOTA,4RUNNER,2019,2024,2,1
TOYOTA,4RUNNER,2020,2024,2,4
TOYOTA,4RUNNER,2022,2024,2,5
TOYOTA,4RUNNER,2023,2024,2,4
TOYOTA,4RUNNER,2024,2024,2,1
TOYOTA,AVALON HYBRID,2021,2024,2,2
TOYOTA,BZ4X,2023,2024,2,3
TOYOTA,BZ4X,2024,2024,2,1
TOYOTA,C-HR,2018,2024,2,14
TOYOTA,C-HR,2019,2024,2,1
TOYOTA,CAMRY,2015,2024,2,2
TOYOTA,CAMRY,2016,2024,2,4
TOYOTA,CAMRY,2017,2024,2,4
TOYOTA,CAMRY,2018,2024,2,20
TOYOTA,CAMRY,2019,2024,2,18
TOYOTA,CAMRY,2020,2024,2,15
TOYOTA,CAMRY,2021,2024,2,11
TOYOTA,CAMRY,2022,2024,2,4
TOYOTA,CAMRY,2023,2024,2,8
TOYOTA,CAMRY,2024,2024,2,8
TOYOTA,CAMRY HYBRID,2016,2024,2,1
TOYOTA,CAMRY HYBRID,2022,2024,2,1
TOYOTA,COROLLA,2015,2024,2,3
TOYOTA,COROLLA,2016,2024,2,5
TOYOTA,COROLLA,2017,2024,2,2
TOYOTA,COROLLA,2018,2024,2,2
TOYOTA,COROLLA,2019,2024,2,14
TOYOTA,COROLLA,2020,2024,2,55
TOYOTA,COROLLA,2021,2024,2,15
TOYOTA,COROLLA,2022,2024,2,5
TOYOTA,COROLLA,2023,2024,2,4
TOYOTA,COROLLA,2024,2024,2,7
TOYOTA,COROLLA CROSS,2022,2024,2,8
TOYOTA,COROLLA CROSS,2023,2024,2,19
TOYOTA,COROLLA CROSS,2024,2024,2,10
TOYOTA,COROLLA CROSS HYBRID,2024,2024,2,3
TOYOTA,CROWN,2023,2024,2,7
TOYOTA,CROWN,2024,2024,2,1
TOYOTA,GR COROLLA,2023,2024,2,1
TOYOTA,GRAND HIGHLANDER,2024,2024,2,16
TOYOTA,GRAND HIGHLANDER HYBRID,2024,2024,2,2
TOYOTA,HIGHLANDER,2015,2024,2,3
TOYOTA,HIGHLANDER,2017,2024,2,5
TOYOTA,HIGHLANDER,2018,2024,2,8
TOYOTA,HIGHLANDER,2019,2024,2,14
TOYOTA,HIGHLANDER,2020,2024,2,18
TOYOTA,HIGHLANDER,2021,2024,2,17
TOYOTA,HIGHLANDER,2022,2024,2,19
TOYOTA,HIGHLANDER,2023,2024,2,17
TOYOTA,HIGHLANDER,2024,2024,2,3
TOYOTA,HIGHLANDER HYBRID,2021,2024,2,1
TOYOTA,HIGHLANDER HYBRID,2023,2024,2,2
TOYOTA,MIRAI,2019,2024,2,3
TOYOTA,PRIUS,2015,2024,2,1
TOYOTA,PRIUS,2016,2024,2,7
TOYOTA,PRIUS,2019,2024,2,3
TOYOTA,PRIUS,2023,2024,2,4
TOYOTA,PRIUS,2024,2024,2,1
TOYOTA,PRIUS C,2015,2024,2,1
TOYOTA,PRIUS PRIME,2017,2024,2,2
TOYOTA,PRIUS PRIME,2022,2024,2,2
TOYOTA,PRIUS V,2016,2024,2,1
TOYOTA,RAV4,2015,2024,2,4
TOYOTA,RAV4,2016,2024,2,10
TOYOTA,RAV4,2017,2024,2,18
TOYOTA,RAV4,2018,2024,2,8
TOYOTA,RAV4,2019,2024,2,62
TOYOTA,RAV4,2020,2024,2,58
TOYOTA,RAV4,2021,2024,2,22
TOYOTA,RAV4,2022,2024,2,13
TOYOTA,RAV4,2023,2024,2,24
TOYOTA,RAV4,2024,2024,2,27
TOYOTA,RAV4 HYBRID,2020,2024,2,1
TOYOTA,RAV4 HYBRID,2021,2024,2,4
TOYOTA,RAV4 PRIME,2021,2024,2,13
TOYOTA,RAV4 PRIME,2022,2024,2,2
TOYOTA,RAV4 PRIME,2023,2024,2,2
TOYOTA,RAV4 PRIME,2024,2024,2,1
TOYOTA,SEQUOIA,2018,2024,2,1
TOYOTA,SEQUOIA,2019,2024,2,1
TOYOTA,SEQUOIA,2021,2024,2,2
TOYOTA,SEQUOIA,2023,2024,2,3
TOYOTA,SEQUOIA,2024,2024,2,5
TOYOTA,SEQUOIA HYBRID,2024,2024,2,1
TOYOTA,SIENNA,2015,2024,2,4
TOYOTA,SIENNA,2017,2024,2,1
TOYOTA,SIENNA,2018,2024,2,4
TOYOTA,SIENNA,2020,2024,2,2
TOYOTA,SIENNA,2021,2024,2,22
TOYOTA,SIENNA,2022,2024,2,12
TOYOTA,SIENNA,2023,2024,2,7
TOYOTA,SIENNA,2024,2024,2,5
TOYOTA,SIENNA HYBRID,2021,2024,2,4
TOYOTA,SIENNA HYBRID,2022,2024,2,1
TOYOTA,TACOMA,2017,2024,2,6
TOYOTA,TACOMA,2018,2024,2,2
TOYOTA,TACOMA,2019,2024,2,1
TOYOTA,TACOMA,2020,2024,2,1
TOYOTA,TACOMA,2021,2024,2,3
TOYOTA,TACOMA,2022,2024,2,7
TOYOTA,TACOMA,2023,2024,2,10
TOYOTA,TACOMA,2024,2024,2,10
TOYOTA,TUNDRA,2015,2024,2,2
TOYOTA,TUNDRA,2016,2024,2,3
TOYOTA,TUNDRA,2018,2024,2,2
TOYOTA,TUNDRA,2019,2024,2,7
TOYOTA,TUNDRA,2021,2024,2,1
TOYOTA,TUNDRA,2022,2024,2,66
TOYOTA,TUNDRA,2023,2024,2,49
TOYOTA,TUNDRA,2024,2024,2,21
TOYOTA,VENZA,2021,2024,2,15
TOYOTA,VENZA,2022,2024,2,3
TOYOTA,VENZA,2023,2024,2,2
TOYOTA,VENZA,2024,2024,2,5
TOYOTA,YARIS,2015,2024,2,2
CHEVROLET,BLAZER,2019,2024,1,7
CHEVROLET,BLAZER,2020,2024,1,11
CHEVROLET,BLAZER,2021,2024,1,4
CHEVROLET,BLAZER,2022,2024,1,1
CHEVROLET,BLAZER,2024,2024,1,4
CHEVROLET,BLAZER EV,2024,2024,1,3
CHEVROLET,BOLT EUV,2023,2024,1,19
CHEVROLET,BOLT EV,2017,2024,1,13
CHEVROLET,BOLT EV,2019,2024,1,2
CHEVROLET,BOLT EV,2020,2024,1,12
CHEVROLET,BOLT EV,2021,2024,1,1
CHEVROLET,BOLT EV,2022,2024,1,3
CHEVROLET,BOLT EV,2023,2024,1,7
CHEVROLET,CAMARO,2017,2024,1,3
CHEVROLET,CAMARO,2019,2024,1,1
CHEVROLET,CAPTIVA,2015,2024,1,1
CHEVROLET,COLORADO,2015,2024,1,4
CHEVROLET,COLORADO,2016,2024,1,32
CHEVROLET,COLORADO,2017,2024,1,4
CHEVROLET,COLORADO,2018,2024,1,8
CHEVROLET,COLORADO,2019,2024,1,6
CHEVROLET,COLORADO,2020,2024,1,5
CHEVROLET,COLORADO,2021,2024,1,6
CHEVROLET,COLORADO,2022,2024,1,3
CHEVROLET,COLORADO,2023,2024,1,20
CHEVROLET,COLORADO,2024,2024,1,4
CHEVROLET,CORVETTE,2017,2024,1,5
CHEVROLET,CORVETTE,2019,2024,1,1
CHEVROLET,CORVETTE,2021,2024,1,2
CHEVROLET,CORVETTE,2023,2024,1,2
CHEVROLET,CRUZE,2015,2024,1,1
CHEVROLET,CRUZE,2016,2024,1,2
CHEVROLET,CRUZE,2017,2024,1,5
CHEVROLET,CRUZE,2018,2024,1,11
CHEVROLET,CRUZE,2019,2024,1,1
CHEVROLET,EQUINOX,2015,2024,1,22
CHEVROLET,EQUINOX,2016,2024,1,27
CHEVROLET,EQUINOX,2017,2024,1,37
CHEVROLET,EQUINOX,2018,2024,1,24
CHEVROLET,EQUINOX,2019,2024,1,20
CHEVROLET,EQUINOX,2020,2024,1,26
CHEVROLET,EQUINOX,2021,2024,1,3
CHEVROLET,EQUINOX,2022,2024,1,12
CHEVROLET,EQUINOX,2023,2024,1,16
CHEVROLET,EQUINOX,2024,2024,1,2
CHEVROLET,EXPRESS,2017,2024,1,3
CHEVROLET,EXPRESS,2020,2024,1,1
CHEVROLET,IMPALA,2015,2024,1,8
CHEVROLET,IMPALA,2016,2024,1,1
CHEVROLET,IMPALA,2017,2024,1,3
CHEVROLET,MALIBU,2015,2024,1,5
CHEVROLET,MALIBU,2016,2024,1,21
CHEVROLET,MALIBU,2017,2024,1,28
CHEVROLET,MALIBU,2018,2024,1,23
CHEVROLET,MALIBU,2019,2024,1,3
CHEVROLET,MALIBU,2020,2024,1,8
CHEVROLET,MALIBU,2021,2024,1,8
CHEVROLET,MALIBU,2022,2024,1,5
CHEVROLET,MALIBU HYBRID,2016,2024,1,1
CHEVROLET,SILVERADO,2017,2024,1,1
CHEVROLET,SILVERADO 1500,2015,2024,1,15
CHEVROLET,SILVERADO 1500,2016,2024,1,14
CHEVROLET,SILVERADO 1500,2017,2024,1,31
CHEVROLET,SILVERADO 1500,2018,2024,1,23
CHEVROLET,SILVERADO 1500,2019,2024,1,52
CHEVROLET,SILVERADO 1500,2020,2024,1,17
CHEVROLET,SILVERADO 1500,2021,2024,1,22
CHEVROLET,SILVERADO 1500,2022,2024,1,19
CHEVROLET,SILVERADO 1500,2023,2024,1,21
CHEVROLET,SILVERADO 1500,2024,2024,1,1
CHEVROLET,SILVERADO 2500,2015,2024,1,5
CHEVROLET,SILVERADO 2500,2016,2024,1,2
CHEVROLET,SILVERADO 2500,2017,2024,1,2
CHEVROLET,SILVERADO 2500,2019,2024,1,3
CHEVROLET,SILVERADO 2500,2020,2024,1,15
CHEVROLET,SILVERADO 2500,2021,2024,1,6
CHEVROLET,SILVERADO 2500,2022,2024,1,11
CHEVROLET,SILVERADO 2500,2023,2024,1,5
CHEVROLET,SILVERADO 2500,2024,2024,1,10
CHEVROLET,SILVERADO 3500,2015,2024,1,5
CHEVROLET,SILVERADO 3500,2019,2024,1,2
CHEVROLET,SILVERADO 3500,2020,2024,1,1
CHEVROLET,SILVERADO 3500,2022,2024,1,3
CHEVROLET,SILVERADO 3500,2024,2024,1,7
CHEVROLET,SILVERADO 5500,2023,2024,1,1
CHEVROLET,SONIC,2015,2024,1,3
CHEVROLET,SONIC,2017,2024,1,1
CHEVROLET,SONIC,2019,2024,1,3
CHEVROLET,SONIC,2020,2024,1,2
CHEVROLET,SPARK,2015,2024,1,8
CHEVROLET,SUBURBAN,2015,2024,1,11
CHEVROLET,SUBURBAN,2016,2024,1,4
CHEVROLET,SUBURBAN,2017,2024,1,7
CHEVROLET,SUBURBAN,2018,2024,1,3
CHEVROLET,SUBURBAN,2019,2024,1,3
CHEVROLET,SUBURBAN,2021,2024,1,4
CHEVROLET,SUBURBAN,2022,2024,1,5
CHEVROLET,SUBURBAN,2023,2024,1,6
CHEVROLET,TAHOE,2015,2024,1,11
CHEVROLET,TAHOE,2016,2024,1,10
CHEVROLET,TAHOE,2017,2024,1,12
CHEVROLET,TAHOE,2018,2024,1,8
CHEVROLET,TAHOE,2019,2024,1,1
CHEVROLET,TAHOE,2020,2024,1,2
CHEVROLET,TAHOE,2021,2024,1,26
CHEVROLET,TAHOE,2022,2024,1,18
CHEVROLET,TAHOE,2023,2024,1,11
CHEVROLET,TAHOE,2024,2024,1,1
CHEVROLET,TRAILBLAZER,2021,2024,1,8
CHEVROLET,TRAILBLAZER,2022,2024,1,7
CHEVROLET,TRAILBLAZER,2023,2024,1,5
CHEVROLET,TRAILBLAZER,2024,2024,1,1
CHEVROLET,TRAVERSE,2015,2024,1,35
CHEVROLET,TRAVERSE,2016,2024,1,36
CHEVROLET,TRAVERSE,2017,2024,1,55
CHEVROLET,TRAVERSE,2018,2024,1,20
CHEVROLET,TRAVERSE,2019,2024,1,24
CHEVROLET,TRAVERSE,2020,2024,1,15
CHEVROLET,TRAVERSE,2021,2024,1,11
CHEVROLET,TRAVERSE,2022,2024,1,6
CHEVROLET,TRAVERSE,2023,2024,1,14
CHEVROLET,TRAX,2016,2024,1,3
CHEVROLET,TRAX,2017,2024,1,10
CHEVROLET,TRAX,2018,2024,1,9
CHEVROLET,TRAX,2019,2024,1,5
CHEVROLET,TRAX,2020,2024,1,7
